topics, num_imgs, num_hrefs, kw_avg_avg, data_channel_is_tech, data_channel_is_other, shares
World,1.0,12.0,2477.73856765,0.0,0.0,1100
Entertainment,1.0,15.0,2668.85428703,0.0,0.0,568
Technology,0.0,7.0,1997.43919967,1.0,0.0,4200
Entertainment,0.0,4.0,2558.7678106,0.0,0.0,2200
Lifestyle,0.0,6.0,2433.9008366,0.0,0.0,968
Business,1.0,5.0,1565.53761927,0.0,0.0,1800
Business,1.0,4.0,1433.74031984,0.0,0.0,2000
World,1.0,8.0,1996.61547304,0.0,0.0,768
Other,1.0,4.0,2243.33711801,0.0,1.0,635
Lifestyle,1.0,4.0,1457.77852903,0.0,0.0,1000
Social Media,17.0,5.0,2151.39933265,0.0,0.0,4800
Technology,1.0,16.0,1459.45934034,1.0,0.0,685
World,1.0,15.0,2507.75707242,0.0,0.0,1500
Other,10.0,24.0,2558.56172624,0.0,1.0,6300
World,0.0,10.0,2187.85995643,0.0,0.0,2000
Lifestyle,1.0,8.0,2589.21099008,0.0,0.0,902
World,1.0,14.0,784.206783825,0.0,0.0,1200
Technology,13.0,4.0,1260.68912079,1.0,0.0,1700
Technology,0.0,6.0,2429.97636846,1.0,0.0,1000
Social Media,20.0,34.0,2283.69300586,0.0,0.0,824
Entertainment,1.0,6.0,2365.86625204,0.0,0.0,5100
World,1.0,13.0,1672.57635784,0.0,0.0,2500
Other,0.0,5.0,2950.16381597,0.0,1.0,2900
Business,1.0,4.0,1512.44719235,0.0,0.0,933
Other,15.0,18.0,2637.06324583,0.0,1.0,480
Technology,0.0,4.0,2488.90423217,1.0,0.0,3200
Other,0.0,6.0,2471.37657567,0.0,1.0,1000
World,1.0,5.0,2050.19853867,0.0,0.0,660
Lifestyle,1.0,17.0,2039.0599046,0.0,0.0,1800
World,1.0,5.0,1889.04081431,0.0,0.0,2600
World,1.0,12.0,2041.70323095,0.0,0.0,757
Business,1.0,11.0,1333.29129331,0.0,0.0,1300
Other,15.0,18.0,3083.63603819,0.0,1.0,514
World,1.0,19.0,1939.95611975,0.0,0.0,2100
Entertainment,1.0,6.0,2306.69439783,0.0,0.0,1200
Business,5.0,2.0,2005.10180332,0.0,0.0,1900
Technology,16.0,3.0,1251.31366454,1.0,0.0,2600
World,1.0,11.0,2024.77265436,0.0,0.0,615
Technology,0.0,5.0,1832.35483511,1.0,0.0,504
Technology,5.0,4.0,2650.66994937,1.0,0.0,1300
Entertainment,1.0,6.0,2493.25421957,0.0,0.0,1400
Lifestyle,1.0,6.0,2116.97740287,0.0,0.0,2200
Lifestyle,1.0,32.0,1183.90901861,0.0,0.0,1300
Technology,1.0,2.0,1675.24199428,1.0,0.0,1400
Entertainment,1.0,8.0,2204.58816143,0.0,0.0,2500
Business,1.0,8.0,1796.48872653,0.0,0.0,1500
World,1.0,13.0,1286.54967127,0.0,0.0,416
Other,16.0,23.0,3333.76227451,0.0,1.0,900
Other,1.0,33.0,1630.7918498,0.0,1.0,529
Business,1.0,5.0,3278.49425922,0.0,0.0,354
Lifestyle,0.0,7.0,2404.90027076,0.0,0.0,483
Technology,0.0,8.0,2253.40414236,1.0,0.0,575
Other,0.0,3.0,3213.65598693,0.0,1.0,1700
Other,0.0,3.0,2548.84667769,0.0,1.0,3400
Lifestyle,1.0,23.0,1726.2116912,0.0,0.0,10400
Lifestyle,1.0,9.0,2449.07106776,0.0,0.0,2500
Business,1.0,3.0,2609.47914886,0.0,0.0,1600
Technology,1.0,7.0,2250.76172283,1.0,0.0,1200
Social Media,1.0,11.0,3562.54995967,0.0,0.0,2100
Social Media,1.0,8.0,2276.01599476,0.0,0.0,1200
Technology,1.0,4.0,2256.09667609,1.0,0.0,6400
Social Media,1.0,9.0,3103.2579077,0.0,0.0,17300
Technology,1.0,7.0,1251.25780869,1.0,0.0,1300
World,1.0,7.0,1829.54614911,0.0,0.0,1400
Technology,21.0,28.0,2116.46404451,1.0,0.0,2100
Other,9.0,18.0,2771.88568548,0.0,1.0,1900
World,1.0,10.0,1763.56565465,0.0,0.0,560
Other,0.0,3.0,1689.61723693,0.0,1.0,2900
World,1.0,16.0,1379.10297871,0.0,0.0,1600
Technology,0.0,4.0,1131.12621375,1.0,0.0,11400
World,0.0,6.0,2039.60655844,0.0,0.0,4500
World,1.0,5.0,1978.11520506,0.0,0.0,782
Business,1.0,10.0,1354.37914886,0.0,0.0,1300
World,0.0,4.0,2111.16620024,0.0,0.0,1200
Entertainment,0.0,2.0,2867.96992297,0.0,0.0,811
Business,1.0,2.0,947.985480864,0.0,0.0,2200
Technology,1.0,3.0,1399.87508646,1.0,0.0,4100
World,1.0,13.0,2080.23232132,0.0,0.0,1900
Other,22.0,26.0,2437.02642584,0.0,1.0,9100
Social Media,9.0,3.0,2480.43230202,0.0,0.0,1500
Entertainment,1.0,9.0,1788.53520178,0.0,0.0,3400
World,0.0,2.0,2322.33873442,0.0,0.0,460
Technology,0.0,4.0,1633.13815269,1.0,0.0,554
World,0.0,6.0,2129.83440796,0.0,0.0,638
World,1.0,4.0,1744.84659395,0.0,0.0,712
Lifestyle,1.0,2.0,3047.97880744,0.0,0.0,1500
Lifestyle,1.0,7.0,1495.70168159,0.0,0.0,2200
Entertainment,1.0,8.0,1513.55424197,0.0,0.0,438
Business,1.0,11.0,964.857756249,0.0,0.0,3100
Social Media,2.0,4.0,2686.21161381,0.0,0.0,51900
Business,1.0,7.0,1390.43916313,0.0,0.0,935
Technology,1.0,5.0,1914.64709416,1.0,0.0,832
Other,0.0,2.0,1925.15917769,0.0,1.0,804
Social Media,1.0,4.0,3252.71925792,0.0,0.0,3500
Technology,22.0,5.0,1328.37706338,1.0,0.0,864
Technology,0.0,6.0,1913.66458027,1.0,0.0,3000
Entertainment,1.0,5.0,6270.10946254,0.0,0.0,1200
Entertainment,1.0,2.0,1404.54860288,0.0,0.0,847
World,1.0,4.0,5194.16672502,0.0,0.0,917
Technology,21.0,28.0,2217.46088256,1.0,0.0,1200
Lifestyle,1.0,5.0,1964.49631862,0.0,0.0,673
World,1.0,11.0,1730.64162026,0.0,0.0,938
Business,1.0,5.0,1241.99431996,0.0,0.0,358
Lifestyle,0.0,1.0,2318.40713245,0.0,0.0,1200
World,1.0,6.0,1995.49480065,0.0,0.0,2100
Entertainment,1.0,9.0,2727.71557459,0.0,0.0,672
World,1.0,6.0,1359.70932809,0.0,0.0,2300
Other,11.0,28.0,2063.07685363,0.0,1.0,1100
Other,10.0,15.0,3031.55137173,0.0,1.0,1100
World,1.0,8.0,2473.93924567,0.0,0.0,1100
Business,1.0,2.0,1629.40259897,0.0,0.0,1800
Lifestyle,1.0,7.0,2139.01218503,0.0,0.0,610
Business,1.0,10.0,1928.97080176,0.0,0.0,870
Business,1.0,11.0,1948.3305817,0.0,0.0,835
Technology,1.0,6.0,1724.05512885,1.0,0.0,1200
Other,0.0,4.0,2163.77260434,0.0,1.0,2400
Entertainment,1.0,5.0,1380.27326561,0.0,0.0,1100
Lifestyle,1.0,9.0,1861.31261032,0.0,0.0,1300
Business,1.0,15.0,1662.56825943,0.0,0.0,793
Entertainment,1.0,16.0,1493.78122017,0.0,0.0,3500
Technology,1.0,4.0,2248.61877672,1.0,0.0,2500
Technology,13.0,5.0,1576.18590257,1.0,0.0,704
World,0.0,4.0,1137.60378232,0.0,0.0,4800
Business,1.0,11.0,2227.82912985,0.0,0.0,12300
Other,15.0,29.0,2610.44547264,0.0,1.0,833
Social Media,11.0,3.0,3024.66028066,0.0,0.0,4900
Social Media,0.0,7.0,3680.90064041,0.0,0.0,2900
World,1.0,5.0,2152.29399423,0.0,0.0,844
Other,1.0,20.0,1194.13658809,0.0,1.0,744
Other,9.0,14.0,2873.54329925,0.0,1.0,1600
Business,1.0,3.0,1158.15111876,0.0,0.0,690
Entertainment,1.0,14.0,1413.84250238,0.0,0.0,998
World,1.0,11.0,1855.9952761,0.0,0.0,3300
World,25.0,28.0,2512.68098421,0.0,0.0,1100
Business,1.0,8.0,2726.08519793,0.0,0.0,1900
Other,0.0,7.0,2298.55685498,0.0,1.0,4000
Technology,1.0,3.0,2095.53806187,1.0,0.0,2500
Business,1.0,4.0,2455.60414906,0.0,0.0,5100
Technology,1.0,5.0,2515.32704667,1.0,0.0,2900
Business,0.0,8.0,1652.92538285,0.0,0.0,802
Entertainment,1.0,18.0,2602.09858252,0.0,0.0,1400
Entertainment,1.0,13.0,2066.46570276,0.0,0.0,4200
World,1.0,9.0,2054.66272987,0.0,0.0,875
World,1.0,20.0,2054.66272987,0.0,0.0,1200
Lifestyle,1.0,9.0,1549.66757408,0.0,0.0,2000
Social Media,17.0,16.0,2164.50481328,0.0,0.0,5000
World,1.0,9.0,1242.6220733,0.0,0.0,2100
Other,9.0,31.0,2471.41909938,0.0,1.0,715
Business,1.0,4.0,1488.15111876,0.0,0.0,1700
Technology,1.0,2.0,2004.37418608,1.0,0.0,801
Social Media,11.0,14.0,3349.11835817,0.0,0.0,4200
Other,0.0,4.0,2103.05434674,0.0,1.0,1900
World,1.0,9.0,736.721669629,0.0,0.0,756
Business,13.0,12.0,1001.63982119,0.0,0.0,592
Business,1.0,7.0,2192.7518646,0.0,0.0,2600
Lifestyle,1.0,14.0,1683.75580937,0.0,0.0,1400
Business,1.0,3.0,1465.41952106,0.0,0.0,1100
Other,11.0,7.0,1647.1046721,0.0,1.0,1100
Lifestyle,0.0,3.0,2785.42777523,0.0,0.0,2300
Lifestyle,1.0,7.0,1808.1413167,0.0,0.0,1700
World,0.0,6.0,3204.00907777,0.0,0.0,9100
Technology,11.0,28.0,3807.85733225,1.0,0.0,5700
Entertainment,1.0,17.0,3453.14253177,0.0,0.0,1800
Other,0.0,1.0,1881.95247447,0.0,1.0,7200
Entertainment,14.0,3.0,1466.82783006,0.0,0.0,671
Entertainment,1.0,1.0,1134.56070944,0.0,0.0,2200
Other,11.0,34.0,2096.70523014,0.0,1.0,1800
Technology,1.0,9.0,2256.55306896,1.0,0.0,3500
Technology,1.0,7.0,2651.37385133,1.0,0.0,2900
Technology,1.0,6.0,1142.17297599,1.0,0.0,817
Technology,0.0,4.0,2634.33991655,1.0,0.0,3400
Social Media,11.0,16.0,2701.09653852,0.0,0.0,1600
Business,1.0,14.0,2063.26389845,0.0,0.0,771
Lifestyle,1.0,3.0,1727.46258454,0.0,0.0,15800
Business,1.0,4.0,1870.81343169,0.0,0.0,794
World,1.0,12.0,1907.23461434,0.0,0.0,465
World,1.0,9.0,1811.75805147,0.0,0.0,2200
Business,1.0,3.0,1460.21116836,0.0,0.0,1700
Entertainment,1.0,4.0,2143.92052177,0.0,0.0,577
Entertainment,0.0,26.0,1892.22940853,0.0,0.0,17500
Social Media,1.0,5.0,2656.12306995,0.0,0.0,1100
Entertainment,1.0,8.0,1595.90933002,0.0,0.0,2200
Entertainment,1.0,8.0,2367.52177005,0.0,0.0,536
Entertainment,0.0,6.0,4071.72346744,0.0,0.0,1900
Technology,8.0,5.0,3464.53861505,1.0,0.0,3300
Technology,16.0,5.0,1447.29646334,1.0,0.0,1300
Lifestyle,1.0,14.0,2131.50336664,0.0,0.0,5700
Technology,0.0,2.0,2310.45850601,1.0,0.0,3100
World,0.0,2.0,2284.81405902,0.0,0.0,701
Technology,0.0,3.0,1994.29105962,1.0,0.0,8000
Business,1.0,14.0,2041.42428523,0.0,0.0,3600
Social Media,1.0,3.0,1907.70900745,0.0,0.0,1300
Social Media,1.0,6.0,2868.50729254,0.0,0.0,2900
Entertainment,1.0,9.0,1926.24060873,0.0,0.0,1200
Business,1.0,8.0,1892.25365454,0.0,0.0,2400
Technology,0.0,9.0,2091.07360926,1.0,0.0,3700
Technology,1.0,3.0,2428.54965887,1.0,0.0,1500
Social Media,1.0,11.0,3456.29717369,0.0,0.0,5800
Business,1.0,4.0,1214.64721759,0.0,0.0,721
World,1.0,8.0,1519.83846159,0.0,0.0,2700
World,1.0,5.0,2243.65931499,0.0,0.0,1700
Social Media,1.0,8.0,3441.82017038,0.0,0.0,3400
World,1.0,11.0,2243.65931499,0.0,0.0,2200
Business,1.0,2.0,1907.53944087,0.0,0.0,1400
Other,20.0,47.0,3158.2845817,0.0,1.0,1000
Entertainment,1.0,4.0,2367.52177005,0.0,0.0,2100
World,1.0,6.0,1337.13498628,0.0,0.0,1200
Other,0.0,4.0,2205.25839937,0.0,1.0,1300
World,1.0,8.0,1940.18524091,0.0,0.0,561
Other,11.0,14.0,1398.84486182,0.0,1.0,2200
Other,0.0,40.0,2354.31787156,0.0,1.0,715
World,1.0,8.0,2369.89102572,0.0,0.0,2900
Technology,1.0,8.0,2220.23089262,1.0,0.0,2800
Entertainment,1.0,10.0,1775.64132754,0.0,0.0,1800
Other,0.0,5.0,2115.73222776,0.0,1.0,930
Lifestyle,1.0,15.0,1630.51675892,0.0,0.0,1200
World,0.0,10.0,2335.56222566,0.0,0.0,1100
Technology,1.0,5.0,2354.5099784,1.0,0.0,1500
Other,12.0,15.0,2298.62595428,0.0,1.0,1500
Entertainment,5.0,17.0,2362.90693143,0.0,0.0,1200
Other,0.0,4.0,2353.75202487,0.0,1.0,1800
World,1.0,8.0,1632.322844,0.0,0.0,1900
Other,12.0,25.0,3102.52060559,0.0,1.0,1500
Other,1.0,5.0,2266.49167473,0.0,1.0,1200
Other,1.0,7.0,2416.58726287,0.0,1.0,2000
Business,1.0,4.0,1216.56656052,0.0,0.0,2200
Entertainment,0.0,7.0,2046.16420283,0.0,0.0,1200
Business,1.0,2.0,1453.82453775,0.0,0.0,1100
Technology,10.0,7.0,1971.84168022,1.0,0.0,2700
Lifestyle,11.0,22.0,2839.84219987,0.0,0.0,2600
Lifestyle,1.0,13.0,1274.95063936,0.0,0.0,1300
Technology,8.0,10.0,2131.23917834,1.0,0.0,3000
Lifestyle,1.0,4.0,2059.67336161,0.0,0.0,1900
World,0.0,1.0,2089.70471979,0.0,0.0,7700
Technology,1.0,6.0,2585.6160149,1.0,0.0,1300
Social Media,1.0,48.0,2300.60536253,0.0,0.0,2300
Business,1.0,14.0,1574.09816934,0.0,0.0,3200
Business,1.0,12.0,1114.80209275,0.0,0.0,3100
Entertainment,1.0,4.0,2292.25510536,0.0,0.0,2400
Technology,0.0,4.0,2361.96846984,1.0,0.0,3800
Entertainment,0.0,13.0,2311.26197678,0.0,0.0,2600
Business,1.0,4.0,1166.1617048,0.0,0.0,3500
Other,10.0,67.0,1413.35640806,0.0,1.0,2800
Technology,0.0,2.0,1806.88869187,1.0,0.0,7800
Technology,1.0,1.0,2269.01377789,1.0,0.0,7800
Social Media,1.0,6.0,1724.8848723,0.0,0.0,2000
Technology,11.0,16.0,2342.87064186,1.0,0.0,5800
Entertainment,1.0,26.0,1792.66693735,0.0,0.0,2200
Entertainment,6.0,5.0,1707.9643397,0.0,0.0,9800
Other,1.0,2.0,2138.06733478,0.0,1.0,1700
Other,0.0,2.0,2804.16003872,0.0,1.0,3900
Social Media,1.0,3.0,2382.45379701,0.0,0.0,4200
Entertainment,0.0,1.0,1814.75944584,0.0,0.0,1600
World,1.0,13.0,1787.79688404,0.0,0.0,3500
Technology,1.0,13.0,2663.89102233,1.0,0.0,2600
Lifestyle,6.0,13.0,2625.65570636,0.0,0.0,2000
Technology,13.0,5.0,1941.60357968,1.0,0.0,1600
World,1.0,5.0,1440.0785167,0.0,0.0,17600
Entertainment,1.0,7.0,1775.01370292,0.0,0.0,767
Lifestyle,12.0,2.0,2252.47574678,0.0,0.0,4400
World,0.0,3.0,1447.8626415,0.0,0.0,1300
Business,1.0,13.0,1874.71709178,0.0,0.0,2800
Social Media,6.0,16.0,3679.19621849,0.0,0.0,2000
Business,1.0,11.0,2235.14970027,0.0,0.0,5700
Lifestyle,6.0,28.0,2854.98989623,0.0,0.0,2200
Entertainment,0.0,1.0,2365.71083473,0.0,0.0,1600
Business,1.0,5.0,1841.41008071,0.0,0.0,2100
Other,9.0,38.0,1915.70366298,0.0,1.0,1700
Other,0.0,5.0,3039.75899552,0.0,1.0,827
World,1.0,21.0,2160.49464501,0.0,0.0,2500
World,1.0,14.0,2359.89726641,0.0,0.0,2500
Other,1.0,6.0,2624.10133812,0.0,1.0,764
Business,1.0,7.0,1362.33901268,0.0,0.0,1100
Business,1.0,3.0,1367.0280569,0.0,0.0,4000
Technology,12.0,2.0,1755.45586316,1.0,0.0,2900
World,0.0,1.0,2317.32285714,0.0,0.0,1100
Other,10.0,19.0,2008.45504487,0.0,1.0,423
Entertainment,0.0,5.0,3845.63085542,0.0,0.0,1000
Technology,1.0,4.0,2277.94307907,1.0,0.0,2100
Lifestyle,1.0,8.0,2012.46900505,0.0,0.0,2200
Business,0.0,3.0,2171.17834285,0.0,0.0,703
Other,0.0,16.0,2553.83233133,0.0,1.0,1000
Social Media,1.0,10.0,2311.67075752,0.0,0.0,1900
Business,1.0,6.0,1758.14563967,0.0,0.0,863
Business,1.0,3.0,1181.02249892,0.0,0.0,1100
Technology,17.0,8.0,3906.64089299,1.0,0.0,1400
Lifestyle,9.0,17.0,1881.72151571,0.0,0.0,1900
Technology,0.0,8.0,1849.72137138,1.0,0.0,3700
Other,1.0,5.0,2371.76299286,0.0,1.0,799
Technology,1.0,11.0,2001.79061457,1.0,0.0,3700
Technology,1.0,5.0,2474.40327209,1.0,0.0,1600
Other,0.0,7.0,1991.48504111,0.0,1.0,2000
Business,1.0,8.0,1623.17280291,0.0,0.0,1600
Lifestyle,1.0,4.0,2302.69416984,0.0,0.0,2100
Technology,1.0,9.0,1333.80226199,1.0,0.0,1300
Social Media,1.0,3.0,1960.11414415,0.0,0.0,1100
Other,13.0,51.0,2484.25380219,0.0,1.0,1800
Other,13.0,47.0,2242.26699006,0.0,1.0,3200
World,1.0,0.0,2403.57645433,0.0,0.0,800
Other,12.0,39.0,2282.65825963,0.0,1.0,1500
Business,1.0,18.0,1783.42091162,0.0,0.0,1100
Other,1.0,14.0,2116.80473516,0.0,1.0,900
Entertainment,1.0,15.0,2516.50860654,0.0,0.0,1100
Entertainment,0.0,4.0,2845.54882185,0.0,0.0,1100
Business,1.0,10.0,1573.52134849,0.0,0.0,1600
World,0.0,4.0,2098.15561521,0.0,0.0,1600
World,1.0,13.0,2413.90740186,0.0,0.0,2100
Social Media,12.0,16.0,2970.30970999,0.0,0.0,2700
Other,7.0,8.0,2956.1875161,0.0,1.0,950
Social Media,17.0,7.0,2747.14187973,0.0,0.0,1400
Social Media,1.0,11.0,3002.63150347,0.0,0.0,971
World,0.0,16.0,1723.70412698,0.0,0.0,872
World,1.0,14.0,2030.36497835,0.0,0.0,1700
World,0.0,4.0,1891.52233686,0.0,0.0,657
World,0.0,6.0,2255.60446578,0.0,0.0,1100
Other,1.0,3.0,2637.03544887,0.0,1.0,2800
Business,1.0,40.0,1790.86591519,0.0,0.0,1700
Entertainment,0.0,5.0,3458.1034186,0.0,0.0,718
Technology,0.0,3.0,2756.27042268,1.0,0.0,4500
Technology,1.0,4.0,1661.9298215,1.0,0.0,1800
Business,13.0,6.0,1462.37387662,0.0,0.0,533
Technology,1.0,5.0,2111.3674763,1.0,0.0,6800
Business,0.0,6.0,1668.58444372,0.0,0.0,1200
Technology,17.0,14.0,1686.19537647,1.0,0.0,2000
Technology,1.0,2.0,1353.92031755,1.0,0.0,6500
Technology,1.0,11.0,2383.77976889,1.0,0.0,3100
Entertainment,0.0,6.0,2093.13816445,0.0,0.0,987
Social Media,1.0,9.0,2729.34472883,0.0,0.0,6700
Entertainment,14.0,3.0,1612.18299624,0.0,0.0,4100
Social Media,12.0,38.0,4546.20228704,0.0,0.0,428
Business,1.0,7.0,1515.15080175,0.0,0.0,1500
Social Media,11.0,14.0,2765.49633246,0.0,0.0,1500
World,1.0,3.0,1770.2492079,0.0,0.0,2100
Entertainment,0.0,6.0,2073.51710557,0.0,0.0,1500
Entertainment,1.0,5.0,2240.25591482,0.0,0.0,936
World,1.0,3.0,1981.91739095,0.0,0.0,1200
Lifestyle,1.0,13.0,3210.74119543,0.0,0.0,5300
Entertainment,0.0,7.0,2296.22070699,0.0,0.0,860
Social Media,1.0,8.0,2068.06166769,0.0,0.0,4600
World,0.0,1.0,1522.9057951,0.0,0.0,925
Technology,0.0,4.0,2462.09091886,1.0,0.0,11900
Entertainment,1.0,7.0,1727.40016638,0.0,0.0,1700
Entertainment,1.0,5.0,1587.34184937,0.0,0.0,940
Business,1.0,7.0,1339.37759046,0.0,0.0,560
Entertainment,1.0,5.0,3419.98958502,0.0,0.0,2600
Lifestyle,1.0,7.0,2041.29140586,0.0,0.0,1500
World,1.0,3.0,1494.89596628,0.0,0.0,866
Entertainment,1.0,12.0,2435.46620034,0.0,0.0,1200
Entertainment,1.0,3.0,1831.79848834,0.0,0.0,6000
Business,0.0,2.0,2111.07846113,0.0,0.0,1300
World,1.0,16.0,1886.73820919,0.0,0.0,2100
Business,0.0,5.0,1814.23461509,0.0,0.0,1400
Lifestyle,1.0,11.0,2438.3993909,0.0,0.0,583
Business,1.0,6.0,1073.51973874,0.0,0.0,1200
Social Media,1.0,4.0,3120.98742156,0.0,0.0,3000
Entertainment,1.0,3.0,1280.50748064,0.0,0.0,1100
Technology,1.0,2.0,1590.17115564,1.0,0.0,6500
World,1.0,10.0,1461.73820919,0.0,0.0,1200
Lifestyle,1.0,14.0,1949.1223608,0.0,0.0,751
World,1.0,7.0,2186.81795113,0.0,0.0,741
Business,1.0,3.0,2353.05006266,0.0,0.0,2100
Business,1.0,15.0,1842.71115618,0.0,0.0,1800
Social Media,1.0,7.0,2063.60344267,0.0,0.0,1600
Social Media,1.0,15.0,1949.2427997,0.0,0.0,635
Entertainment,0.0,0.0,1415.5018973,0.0,0.0,589
Other,0.0,3.0,2196.17210686,0.0,1.0,1100
Other,0.0,12.0,2894.48658751,0.0,1.0,473
Other,12.0,31.0,2888.57025501,0.0,1.0,1200
Other,13.0,53.0,3141.34809676,0.0,1.0,1100
Entertainment,0.0,5.0,2615.07666739,0.0,0.0,1500
Other,0.0,4.0,2328.35375958,0.0,1.0,1000
Business,1.0,3.0,1306.5866144,0.0,0.0,532
Other,0.0,1.0,2474.14530671,0.0,1.0,1400
Entertainment,1.0,9.0,1847.79118098,0.0,0.0,1100
Other,0.0,5.0,2617.64752017,0.0,1.0,510
Technology,1.0,5.0,1534.80654433,1.0,0.0,342
Business,1.0,3.0,2210.09227654,0.0,0.0,1700
Business,1.0,5.0,2504.7618595,0.0,0.0,2700
Technology,16.0,15.0,2227.43691898,1.0,0.0,1900
Technology,1.0,4.0,2301.16400815,1.0,0.0,22000
Business,1.0,6.0,1945.56198978,0.0,0.0,503
Technology,1.0,2.0,1431.41209989,1.0,0.0,2800
Technology,1.0,10.0,2017.87724344,1.0,0.0,1100
Entertainment,1.0,7.0,2713.12927298,0.0,0.0,522
Technology,1.0,3.0,2609.86572279,1.0,0.0,1100
Other,0.0,4.0,2370.45461586,0.0,1.0,1500
Entertainment,0.0,2.0,1881.83483981,0.0,0.0,2000
Technology,6.0,14.0,3795.64219312,1.0,0.0,1900
World,0.0,4.0,1642.01422007,0.0,0.0,5500
Lifestyle,5.0,12.0,2502.82034762,0.0,0.0,1200
Business,1.0,6.0,1640.97862609,0.0,0.0,4600
Business,0.0,3.0,1928.62237337,0.0,0.0,823
Technology,1.0,3.0,1959.11033275,1.0,0.0,1800
Technology,1.0,10.0,1153.5608318,1.0,0.0,5600
World,0.0,10.0,2104.64085647,0.0,0.0,2500
Lifestyle,1.0,14.0,2271.25851507,0.0,0.0,1900
Entertainment,1.0,6.0,2279.81672318,0.0,0.0,689
Technology,9.0,9.0,1852.27766466,1.0,0.0,1100
World,1.0,4.0,1514.03353498,0.0,0.0,3700
World,1.0,3.0,1644.24174759,0.0,0.0,1200
Other,0.0,4.0,2475.33282114,0.0,1.0,952
World,1.0,30.0,1511.58859224,0.0,0.0,300
Technology,1.0,9.0,2208.61379458,1.0,0.0,2600
Other,0.0,9.0,3277.61158751,0.0,1.0,1300
World,1.0,4.0,2086.11582778,0.0,0.0,1500
Social Media,1.0,7.0,2202.39244743,0.0,0.0,1900
Business,1.0,7.0,1484.8799216,0.0,0.0,1000
Lifestyle,1.0,7.0,1520.80821324,0.0,0.0,1500
World,1.0,7.0,1461.28874828,0.0,0.0,1000
Business,1.0,3.0,1751.35124287,0.0,0.0,1000
Other,16.0,28.0,2509.37145676,0.0,1.0,3200
Entertainment,1.0,13.0,2567.95004251,0.0,0.0,1200
Social Media,1.0,14.0,2914.86440169,0.0,0.0,2500
Technology,0.0,11.0,2165.20218204,1.0,0.0,1900
Lifestyle,1.0,6.0,1920.01213712,0.0,0.0,2800
Technology,1.0,4.0,1587.94086535,1.0,0.0,2700
Other,25.0,29.0,2621.61574731,0.0,1.0,956
Lifestyle,1.0,11.0,2269.21863396,0.0,0.0,1000
Other,10.0,0.0,1923.43060278,0.0,1.0,2500
Entertainment,1.0,7.0,1761.83537213,0.0,0.0,915
Entertainment,1.0,4.0,2940.11880527,0.0,0.0,2000
Business,1.0,7.0,1537.45042418,0.0,0.0,864
Lifestyle,0.0,10.0,2073.35966323,0.0,0.0,4100
Business,1.0,3.0,1133.77952232,0.0,0.0,910
Business,1.0,1.0,2123.17102361,0.0,0.0,790
Business,1.0,9.0,1796.43433879,0.0,0.0,623
Business,1.0,2.0,1981.52356284,0.0,0.0,548
World,1.0,10.0,1846.9612802,0.0,0.0,1400
Technology,13.0,8.0,1765.55614135,1.0,0.0,1100
World,1.0,2.0,2052.059623,0.0,0.0,508
Lifestyle,1.0,5.0,1981.05572794,0.0,0.0,1800
Business,1.0,12.0,1295.04841981,0.0,0.0,909
Lifestyle,1.0,10.0,1300.76618283,0.0,0.0,999
Business,1.0,4.0,2312.99683879,0.0,0.0,2100
World,1.0,8.0,1627.81245895,0.0,0.0,825
Other,13.0,14.0,2064.09730436,0.0,1.0,2400
Entertainment,1.0,6.0,3192.92059454,0.0,0.0,1300
Other,14.0,20.0,2161.81676523,0.0,1.0,2100
Technology,1.0,13.0,1942.75098541,1.0,0.0,2000
Other,0.0,6.0,2509.92239131,0.0,1.0,2600
Social Media,0.0,4.0,2045.66548205,0.0,0.0,1100
Business,1.0,3.0,2406.81742265,0.0,0.0,2700
Lifestyle,0.0,0.0,1596.14944515,0.0,0.0,1700
Technology,1.0,4.0,1490.64735307,1.0,0.0,3000
Technology,1.0,11.0,4150.02081848,1.0,0.0,2500
Business,0.0,3.0,2160.02406226,0.0,0.0,1900
Business,1.0,11.0,1417.2244029,0.0,0.0,10200
World,1.0,5.0,2163.91276454,0.0,0.0,603
Technology,1.0,11.0,1883.5967564,1.0,0.0,1500
World,1.0,5.0,1398.85124007,0.0,0.0,1200
World,1.0,15.0,1073.18025425,0.0,0.0,957
Technology,0.0,9.0,1697.48856791,1.0,0.0,899
Technology,1.0,14.0,1023.82597279,1.0,0.0,1200
Other,0.0,5.0,2253.35224317,0.0,1.0,1700
Entertainment,1.0,5.0,4004.81466041,0.0,0.0,1000
World,0.0,1.0,2068.43770002,0.0,0.0,8200
World,1.0,11.0,1312.11570294,0.0,0.0,1500
Business,1.0,8.0,1525.92296123,0.0,0.0,683
Technology,1.0,18.0,1487.71494283,1.0,0.0,1800
Entertainment,10.0,16.0,2381.60977937,0.0,0.0,371
Lifestyle,1.0,3.0,1736.42661186,0.0,0.0,1500
Technology,1.0,4.0,1740.07070273,1.0,0.0,7400
World,1.0,10.0,2088.76395502,0.0,0.0,2700
Entertainment,1.0,9.0,2690.05281506,0.0,0.0,375
World,1.0,12.0,1561.79767573,0.0,0.0,799
Lifestyle,1.0,6.0,2606.70164978,0.0,0.0,445
Business,1.0,2.0,2679.93202398,0.0,0.0,837
World,7.0,17.0,1993.56164787,0.0,0.0,978
Other,0.0,3.0,2200.2442837,0.0,1.0,2000
Business,1.0,14.0,1563.14619874,0.0,0.0,1200
